,year,city_code,product_type,product,destinated_area
37,1989-01-01,746cc42bfb8f6b62,pasture,Livestock,39407.21685
38,1990-01-01,746cc42bfb8f6b62,pasture,Livestock,38080.10983
39,1991-01-01,746cc42bfb8f6b62,pasture,Livestock,37599.97859
40,1992-01-01,746cc42bfb8f6b62,pasture,Livestock,37606.18772
41,1993-01-01,746cc42bfb8f6b62,pasture,Livestock,36513.75732
42,1994-01-01,746cc42bfb8f6b62,pasture,Livestock,36141.31667
43,1995-01-01,746cc42bfb8f6b62,pasture,Livestock,37300.94732
44,1996-01-01,746cc42bfb8f6b62,pasture,Livestock,38184.20679
45,1997-01-01,746cc42bfb8f6b62,pasture,Livestock,38045.33701
46,1998-01-01,746cc42bfb8f6b62,pasture,Livestock,39237.09999
47,1999-01-01,746cc42bfb8f6b62,pasture,Livestock,41178.8504
48,2000-01-01,746cc42bfb8f6b62,pasture,Livestock,41350.7333
49,2001-01-01,746cc42bfb8f6b62,pasture,Livestock,41607.61016
50,2002-01-01,746cc42bfb8f6b62,pasture,Livestock,42179.06421
51,2003-01-01,746cc42bfb8f6b62,pasture,Livestock,43202.35578
52,2004-01-01,746cc42bfb8f6b62,pasture,Livestock,43891.39948
53,2005-01-01,746cc42bfb8f6b62,pasture,Livestock,43621.79615
54,2006-01-01,746cc42bfb8f6b62,pasture,Livestock,43871.167
55,2007-01-01,746cc42bfb8f6b62,pasture,Livestock,44031.23051
56,2008-01-01,746cc42bfb8f6b62,pasture,Livestock,44310.84661
57,2009-01-01,746cc42bfb8f6b62,pasture,Livestock,44124.04837
58,2010-01-01,746cc42bfb8f6b62,pasture,Livestock,44317.96601
59,2011-01-01,746cc42bfb8f6b62,pasture,Livestock,43911.71913
60,2012-01-01,746cc42bfb8f6b62,pasture,Livestock,42918.11831
61,2013-01-01,746cc42bfb8f6b62,pasture,Livestock,42320.69193
62,2014-01-01,746cc42bfb8f6b62,pasture,Livestock,42005.5259
63,2015-01-01,746cc42bfb8f6b62,pasture,Livestock,42619.70322
64,2016-01-01,746cc42bfb8f6b62,pasture,Livestock,42008.99934
65,2017-01-01,746cc42bfb8f6b62,pasture,Livestock,42014.81084
66,1985-01-01,6cce2bf873870afc,pasture,Livestock,50944.22547
67,1986-01-01,6cce2bf873870afc,pasture,Livestock,45556.67377
68,1987-01-01,6cce2bf873870afc,pasture,Livestock,59400.58289
69,1988-01-01,6cce2bf873870afc,pasture,Livestock,72570.34807
70,1989-01-01,6cce2bf873870afc,pasture,Livestock,71204.54249
71,1990-01-01,6cce2bf873870afc,pasture,Livestock,66206.31842
72,1991-01-01,6cce2bf873870afc,pasture,Livestock,60535.75574
73,1992-01-01,6cce2bf873870afc,pasture,Livestock,62015.90367
74,1993-01-01,6cce2bf873870afc,pasture,Livestock,71227.34553
75,1994-01-01,6cce2bf873870afc,pasture,Livestock,67692.77184
76,1995-01-01,6cce2bf873870afc,pasture,Livestock,75367.42993
77,1996-01-01,6cce2bf873870afc,pasture,Livestock,77807.71448
78,1997-01-01,6cce2bf873870afc,pasture,Livestock,71368.87595
79,1998-01-01,6cce2bf873870afc,pasture,Livestock,74687.21538
80,1999-01-01,6cce2bf873870afc,pasture,Livestock,79224.59604
81,2000-01-01,6cce2bf873870afc,pasture,Livestock,80303.2203
82,2001-01-01,6cce2bf873870afc,pasture,Livestock,75493.94923
83,2002-01-01,6cce2bf873870afc,pasture,Livestock,78517.51304
84,2003-01-01,6cce2bf873870afc,pasture,Livestock,83917.67627
85,2004-01-01,6cce2bf873870afc,pasture,Livestock,90984.63425
86,2005-01-01,6cce2bf873870afc,pasture,Livestock,93098.01055
87,2006-01-01,6cce2bf873870afc,pasture,Livestock,90340.86109
88,2007-01-01,6cce2bf873870afc,pasture,Livestock,95213.95291
89,2008-01-01,6cce2bf873870afc,pasture,Livestock,109973.7273
90,2009-01-01,6cce2bf873870afc,pasture,Livestock,114468.113
91,2010-01-01,6cce2bf873870afc,pasture,Livestock,116162.2579
92,2011-01-01,6cce2bf873870afc,pasture,Livestock,107995.4707
93,2012-01-01,6cce2bf873870afc,pasture,Livestock,101390.1442
94,2013-01-01,6cce2bf873870afc,pasture,Livestock,98156.4291
95,2014-01-01,6cce2bf873870afc,pasture,Livestock,105151.3035
96,2015-01-01,6cce2bf873870afc,pasture,Livestock,106907.2926
97,2016-01-01,6cce2bf873870afc,pasture,Livestock,111854.1085
98,2017-01-01,6cce2bf873870afc,pasture,Livestock,118646.2008
99,1985-01-01,4de42e351006a2ae,pasture,Livestock,1945.186297
100,1986-01-01,4de42e351006a2ae,pasture,Livestock,1721.873931
101,1987-01-01,4de42e351006a2ae,pasture,Livestock,604.4134579
102,1988-01-01,4de42e351006a2ae,pasture,Livestock,689.5172079
103,1989-01-01,4de42e351006a2ae,pasture,Livestock,1178.964116
104,1990-01-01,4de42e351006a2ae,pasture,Livestock,1025.291121
105,1991-01-01,4de42e351006a2ae,pasture,Livestock,833.983579
106,1992-01-01,4de42e351006a2ae,pasture,Livestock,1177.08918
107,1993-01-01,4de42e351006a2ae,pasture,Livestock,1015.63866
108,1994-01-01,4de42e351006a2ae,pasture,Livestock,1088.853977
109,1995-01-01,4de42e351006a2ae,pasture,Livestock,1719.997598
110,1996-01-01,4de42e351006a2ae,pasture,Livestock,1665.914217
111,1997-01-01,4de42e351006a2ae,pasture,Livestock,1060.338508
112,1998-01-01,4de42e351006a2ae,pasture,Livestock,1121.039131
113,1999-01-01,4de42e351006a2ae,pasture,Livestock,927.1368652
114,2000-01-01,4de42e351006a2ae,pasture,Livestock,871.6210394
115,2001-01-01,4de42e351006a2ae,pasture,Livestock,1398.705899
116,2002-01-01,4de42e351006a2ae,pasture,Livestock,2282.129337
117,2003-01-01,4de42e351006a2ae,pasture,Livestock,1198.18849
118,2004-01-01,4de42e351006a2ae,pasture,Livestock,1074.730018
119,2005-01-01,4de42e351006a2ae,pasture,Livestock,1612.007367
120,2006-01-01,4de42e351006a2ae,pasture,Livestock,1579.556699
121,2007-01-01,4de42e351006a2ae,pasture,Livestock,1133.73348
122,2008-01-01,4de42e351006a2ae,pasture,Livestock,1177.9853
123,2009-01-01,4de42e351006a2ae,pasture,Livestock,1559.710378
124,2010-01-01,4de42e351006a2ae,pasture,Livestock,1000.173402
125,2011-01-01,4de42e351006a2ae,pasture,Livestock,1046.302841
126,2012-01-01,4de42e351006a2ae,pasture,Livestock,819.1448858
127,2013-01-01,4de42e351006a2ae,pasture,Livestock,657.5146317
128,2014-01-01,4de42e351006a2ae,pasture,Livestock,957.3510302
129,2015-01-01,4de42e351006a2ae,pasture,Livestock,1055.41806
130,2016-01-01,4de42e351006a2ae,pasture,Livestock,1075.08536
131,2017-01-01,4de42e351006a2ae,pasture,Livestock,807.5218231
132,1985-01-01,eac302b92f87d9ca,pasture,Livestock,136282.4346
133,1986-01-01,eac302b92f87d9ca,pasture,Livestock,130458.7322
134,1987-01-01,eac302b92f87d9ca,pasture,Livestock,135423.7861
135,1988-01-01,eac302b92f87d9ca,pasture,Livestock,136373.4104
136,1989-01-01,eac302b92f87d9ca,pasture,Livestock,124394.4378
137,1990-01-01,eac302b92f87d9ca,pasture,Livestock,114634.0636
138,1991-01-01,eac302b92f87d9ca,pasture,Livestock,131923.4467
139,1992-01-01,eac302b92f87d9ca,pasture,Livestock,164823.305
140,1993-01-01,eac302b92f87d9ca,pasture,Livestock,178711.6572
141,1994-01-01,eac302b92f87d9ca,pasture,Livestock,163338.0073
142,1995-01-01,eac302b92f87d9ca,pasture,Livestock,161038.9213
143,1996-01-01,eac302b92f87d9ca,pasture,Livestock,170311.6834
144,1997-01-01,eac302b92f87d9ca,pasture,Livestock,171763.6765
145,1998-01-01,eac302b92f87d9ca,pasture,Livestock,183368.6522
146,1999-01-01,eac302b92f87d9ca,pasture,Livestock,183933.8232
147,2000-01-01,eac302b92f87d9ca,pasture,Livestock,183092.4804
148,2001-01-01,eac302b92f87d9ca,pasture,Livestock,190845.2755
149,2002-01-01,eac302b92f87d9ca,pasture,Livestock,202887.4519
150,2003-01-01,eac302b92f87d9ca,pasture,Livestock,202223.3627
151,2004-01-01,eac302b92f87d9ca,pasture,Livestock,201926.5486
152,2005-01-01,eac302b92f87d9ca,pasture,Livestock,200777.9335
153,2006-01-01,eac302b92f87d9ca,pasture,Livestock,211412.4184
154,2007-01-01,eac302b92f87d9ca,pasture,Livestock,201970.9518
155,2008-01-01,eac302b92f87d9ca,pasture,Livestock,198805.1184
156,2009-01-01,eac302b92f87d9ca,pasture,Livestock,201869.0026
157,2010-01-01,eac302b92f87d9ca,pasture,Livestock,193104.5518
158,2011-01-01,eac302b92f87d9ca,pasture,Livestock,180553.0623
159,2012-01-01,eac302b92f87d9ca,pasture,Livestock,183390.4503
160,2013-01-01,eac302b92f87d9ca,pasture,Livestock,189020.9998
161,2014-01-01,eac302b92f87d9ca,pasture,Livestock,194259.4696
162,2015-01-01,eac302b92f87d9ca,pasture,Livestock,200459.8751
163,2016-01-01,eac302b92f87d9ca,pasture,Livestock,222133.3023
164,2017-01-01,eac302b92f87d9ca,pasture,Livestock,222582.397
165,1985-01-01,ab984377b2dc0284,pasture,Livestock,98240.01831
166,1986-01-01,ab984377b2dc0284,pasture,Livestock,93611.46143
167,1987-01-01,ab984377b2dc0284,pasture,Livestock,91637.59368
168,1988-01-01,ab984377b2dc0284,pasture,Livestock,72279.66146
169,1989-01-01,ab984377b2dc0284,pasture,Livestock,59074.36034
170,1990-01-01,ab984377b2dc0284,pasture,Livestock,38848.88061
171,1991-01-01,ab984377b2dc0284,pasture,Livestock,38384.95838
172,1992-01-01,ab984377b2dc0284,pasture,Livestock,54707.6034
173,1993-01-01,ab984377b2dc0284,pasture,Livestock,68626.60392
174,1994-01-01,ab984377b2dc0284,pasture,Livestock,83343.22021
175,1995-01-01,ab984377b2dc0284,pasture,Livestock,83609.26848
176,1996-01-01,ab984377b2dc0284,pasture,Livestock,80585.76658
177,1997-01-01,ab984377b2dc0284,pasture,Livestock,94814.97801
178,1998-01-01,ab984377b2dc0284,pasture,Livestock,117058.9333
179,1999-01-01,ab984377b2dc0284,pasture,Livestock,119906.1499
180,2000-01-01,ab984377b2dc0284,pasture,Livestock,105371.5095
181,2001-01-01,ab984377b2dc0284,pasture,Livestock,111238.1091
182,2002-01-01,ab984377b2dc0284,pasture,Livestock,117665.5631
183,2003-01-01,ab984377b2dc0284,pasture,Livestock,107447.8774
184,2004-01-01,ab984377b2dc0284,pasture,Livestock,106785.0544
185,2005-01-01,ab984377b2dc0284,pasture,Livestock,99740.96411
186,2006-01-01,ab984377b2dc0284,pasture,Livestock,86282.94424
187,2007-01-01,ab984377b2dc0284,pasture,Livestock,79621.56478
188,2008-01-01,ab984377b2dc0284,pasture,Livestock,71621.65879
189,2009-01-01,ab984377b2dc0284,pasture,Livestock,80757.04212
190,2010-01-01,ab984377b2dc0284,pasture,Livestock,92181.99118
191,2011-01-01,ab984377b2dc0284,pasture,Livestock,95072.06695
192,2012-01-01,ab984377b2dc0284,pasture,Livestock,88661.82917
193,2013-01-01,ab984377b2dc0284,pasture,Livestock,78308.32719
194,2014-01-01,ab984377b2dc0284,pasture,Livestock,77334.62684
195,2015-01-01,ab984377b2dc0284,pasture,Livestock,93955.78862
196,2016-01-01,ab984377b2dc0284,pasture,Livestock,100782.7764
197,2017-01-01,ab984377b2dc0284,pasture,Livestock,91470.61488
198,1985-01-01,074590cfc1c41ebf,pasture,Livestock,96826.26717
199,1986-01-01,074590cfc1c41ebf,pasture,Livestock,69300.95761
200,1987-01-01,074590cfc1c41ebf,pasture,Livestock,69786.16831
201,1988-01-01,074590cfc1c41ebf,pasture,Livestock,75388.66359
202,1989-01-01,074590cfc1c41ebf,pasture,Livestock,76192.56083
203,1990-01-01,074590cfc1c41ebf,pasture,Livestock,81269.34202
204,1991-01-01,074590cfc1c41ebf,pasture,Livestock,85276.83823
205,1992-01-01,074590cfc1c41ebf,pasture,Livestock,100263.5046
206,1993-01-01,074590cfc1c41ebf,pasture,Livestock,107948.1227
207,1994-01-01,074590cfc1c41ebf,pasture,Livestock,109019.3429
208,1995-01-01,074590cfc1c41ebf,pasture,Livestock,121142.8411
209,1996-01-01,074590cfc1c41ebf,pasture,Livestock,136174.0065
210,1997-01-01,074590cfc1c41ebf,pasture,Livestock,173602.1576
211,1998-01-01,074590cfc1c41ebf,pasture,Livestock,192887.8018
212,1999-01-01,074590cfc1c41ebf,pasture,Livestock,206188.0065
213,2000-01-01,074590cfc1c41ebf,pasture,Livestock,216503.4465
214,2001-01-01,074590cfc1c41ebf,pasture,Livestock,242703.0803
215,2002-01-01,074590cfc1c41ebf,pasture,Livestock,280658.0298
216,2003-01-01,074590cfc1c41ebf,pasture,Livestock,330222.643
217,2004-01-01,074590cfc1c41ebf,pasture,Livestock,407196.4635
218,2005-01-01,074590cfc1c41ebf,pasture,Livestock,459244.944
219,2006-01-01,074590cfc1c41ebf,pasture,Livestock,488546.9735
220,2007-01-01,074590cfc1c41ebf,pasture,Livestock,517210.1466
221,2008-01-01,074590cfc1c41ebf,pasture,Livestock,548989.0356
222,2009-01-01,074590cfc1c41ebf,pasture,Livestock,576995.5123
223,2010-01-01,074590cfc1c41ebf,pasture,Livestock,592301.7489
224,2011-01-01,074590cfc1c41ebf,pasture,Livestock,616312.1012
225,2012-01-01,074590cfc1c41ebf,pasture,Livestock,628661.2093
226,2013-01-01,074590cfc1c41ebf,pasture,Livestock,633803.0442
227,2014-01-01,074590cfc1c41ebf,pasture,Livestock,645009.5357
228,2015-01-01,074590cfc1c41ebf,pasture,Livestock,656332.5059
229,2016-01-01,074590cfc1c41ebf,pasture,Livestock,692922.1648
230,2017-01-01,074590cfc1c41ebf,pasture,Livestock,731572.2152
231,1985-01-01,0307883b5d063703,pasture,Livestock,32201.03975
232,1986-01-01,0307883b5d063703,pasture,Livestock,2538.094906
233,1987-01-01,0307883b5d063703,pasture,Livestock,3272.783211
234,1988-01-01,0307883b5d063703,pasture,Livestock,3237.72357
235,1989-01-01,0307883b5d063703,pasture,Livestock,2937.561822
236,1990-01-01,0307883b5d063703,pasture,Livestock,3814.527295
237,1991-01-01,0307883b5d063703,pasture,Livestock,2790.502784
238,1992-01-01,0307883b5d063703,pasture,Livestock,2134.862495
239,1993-01-01,0307883b5d063703,pasture,Livestock,4849.941324
240,1994-01-01,0307883b5d063703,pasture,Livestock,5305.377459
241,1995-01-01,0307883b5d063703,pasture,Livestock,6852.821931
242,1996-01-01,0307883b5d063703,pasture,Livestock,8807.70776
243,1997-01-01,0307883b5d063703,pasture,Livestock,11349.62901
244,1998-01-01,0307883b5d063703,pasture,Livestock,14146.67205
245,1999-01-01,0307883b5d063703,pasture,Livestock,13548.31541
246,2000-01-01,0307883b5d063703,pasture,Livestock,10631.87057
247,2001-01-01,0307883b5d063703,pasture,Livestock,7243.590422
248,2002-01-01,0307883b5d063703,pasture,Livestock,3527.520999
249,2003-01-01,0307883b5d063703,pasture,Livestock,3440.544659
250,2004-01-01,0307883b5d063703,pasture,Livestock,5208.068994
251,2005-01-01,0307883b5d063703,pasture,Livestock,5874.184988
252,2006-01-01,0307883b5d063703,pasture,Livestock,6700.275067
253,2007-01-01,0307883b5d063703,pasture,Livestock,6140.33624
254,2008-01-01,0307883b5d063703,pasture,Livestock,6929.923104
255,2009-01-01,0307883b5d063703,pasture,Livestock,9385.32838
256,2010-01-01,0307883b5d063703,pasture,Livestock,8370.417622
257,2011-01-01,0307883b5d063703,pasture,Livestock,5028.745172
258,2012-01-01,0307883b5d063703,pasture,Livestock,3806.975671
259,2013-01-01,0307883b5d063703,pasture,Livestock,5461.526987
260,2014-01-01,0307883b5d063703,pasture,Livestock,8891.339582
261,2015-01-01,0307883b5d063703,pasture,Livestock,9911.864474
262,2016-01-01,0307883b5d063703,pasture,Livestock,9992.379236
263,2017-01-01,0307883b5d063703,pasture,Livestock,8384.741529
264,1985-01-01,062ce4c17e84291e,pasture,Livestock,779.8725756
265,1986-01-01,062ce4c17e84291e,pasture,Livestock,699.2550809
266,1987-01-01,062ce4c17e84291e,pasture,Livestock,981.3157432
267,1988-01-01,062ce4c17e84291e,pasture,Livestock,993.6490622
268,1989-01-01,062ce4c17e84291e,pasture,Livestock,865.3985506
269,1990-01-01,062ce4c17e84291e,pasture,Livestock,634.0121777
270,1991-01-01,062ce4c17e84291e,pasture,Livestock,551.2526712
271,1992-01-01,062ce4c17e84291e,pasture,Livestock,736.0755119
272,1993-01-01,062ce4c17e84291e,pasture,Livestock,761.5450914
273,1994-01-01,062ce4c17e84291e,pasture,Livestock,565.2817764
274,1995-01-01,062ce4c17e84291e,pasture,Livestock,545.4413099
275,1996-01-01,062ce4c17e84291e,pasture,Livestock,642.3218207
276,1997-01-01,062ce4c17e84291e,pasture,Livestock,593.9723609
277,1998-01-01,062ce4c17e84291e,pasture,Livestock,590.8447382
278,1999-01-01,062ce4c17e84291e,pasture,Livestock,619.3543069
279,2000-01-01,062ce4c17e84291e,pasture,Livestock,660.8234258
280,2001-01-01,062ce4c17e84291e,pasture,Livestock,655.9076587
281,2002-01-01,062ce4c17e84291e,pasture,Livestock,674.6756105
282,2003-01-01,062ce4c17e84291e,pasture,Livestock,696.8401623
283,2004-01-01,062ce4c17e84291e,pasture,Livestock,704.1692318
284,2005-01-01,062ce4c17e84291e,pasture,Livestock,639.0162013
285,2006-01-01,062ce4c17e84291e,pasture,Livestock,551.5197535
286,2007-01-01,062ce4c17e84291e,pasture,Livestock,552.4133894
287,2008-01-01,062ce4c17e84291e,pasture,Livestock,640.9823869
288,2009-01-01,062ce4c17e84291e,pasture,Livestock,670.7436661
289,2010-01-01,062ce4c17e84291e,pasture,Livestock,705.4206535
290,2011-01-01,062ce4c17e84291e,pasture,Livestock,671.8166479
291,2012-01-01,062ce4c17e84291e,pasture,Livestock,635.1735189
292,2013-01-01,062ce4c17e84291e,pasture,Livestock,601.8372722
293,2014-01-01,062ce4c17e84291e,pasture,Livestock,621.3210732
294,2015-01-01,062ce4c17e84291e,pasture,Livestock,653.9425179
295,2016-01-01,062ce4c17e84291e,pasture,Livestock,732.5909292
296,2017-01-01,062ce4c17e84291e,pasture,Livestock,766.999553
297,1985-01-01,8910840651ee3971,pasture,Livestock,15730.47746
298,1986-01-01,8910840651ee3971,pasture,Livestock,15743.77355
299,1987-01-01,8910840651ee3971,pasture,Livestock,22437.97384
300,1988-01-01,8910840651ee3971,pasture,Livestock,27036.98182
301,1989-01-01,8910840651ee3971,pasture,Livestock,29773.35302
302,1990-01-01,8910840651ee3971,pasture,Livestock,27598.47943
303,1991-01-01,8910840651ee3971,pasture,Livestock,25691.81962
304,1992-01-01,8910840651ee3971,pasture,Livestock,24669.70076
305,1993-01-01,8910840651ee3971,pasture,Livestock,34295.62694
306,1994-01-01,8910840651ee3971,pasture,Livestock,36399.57725
307,1995-01-01,8910840651ee3971,pasture,Livestock,40728.11168
308,1996-01-01,8910840651ee3971,pasture,Livestock,46614.61245
309,1997-01-01,8910840651ee3971,pasture,Livestock,50760.96568
310,1998-01-01,8910840651ee3971,pasture,Livestock,60507.16732
311,1999-01-01,8910840651ee3971,pasture,Livestock,68773.69222
312,2000-01-01,8910840651ee3971,pasture,Livestock,71862.92594
313,2001-01-01,8910840651ee3971,pasture,Livestock,74496.44696
314,2002-01-01,8910840651ee3971,pasture,Livestock,82705.84515
315,2003-01-01,8910840651ee3971,pasture,Livestock,101640.8262
316,2004-01-01,8910840651ee3971,pasture,Livestock,126480.0263
317,2005-01-01,8910840651ee3971,pasture,Livestock,144703.7955
318,2006-01-01,8910840651ee3971,pasture,Livestock,163378.7021
319,2007-01-01,8910840651ee3971,pasture,Livestock,170274.017
320,2008-01-01,8910840651ee3971,pasture,Livestock,171691.9375
321,2009-01-01,8910840651ee3971,pasture,Livestock,179342.5544
322,2010-01-01,8910840651ee3971,pasture,Livestock,191958.8382
323,2011-01-01,8910840651ee3971,pasture,Livestock,197000.2885
324,2012-01-01,8910840651ee3971,pasture,Livestock,188675.2206
325,2013-01-01,8910840651ee3971,pasture,Livestock,186344.7028
326,2014-01-01,8910840651ee3971,pasture,Livestock,199231.9857
327,2015-01-01,8910840651ee3971,pasture,Livestock,214797.069
328,2016-01-01,8910840651ee3971,pasture,Livestock,223511.6235
329,2017-01-01,8910840651ee3971,pasture,Livestock,234137.8244
330,1985-01-01,4c4428f2e4550a5a,pasture,Livestock,10818.21833
331,1986-01-01,4c4428f2e4550a5a,pasture,Livestock,10818.21833
332,1987-01-01,4c4428f2e4550a5a,pasture,Livestock,10833.85993
333,1988-01-01,4c4428f2e4550a5a,pasture,Livestock,11345.9064
334,1989-01-01,4c4428f2e4550a5a,pasture,Livestock,12972.11412
335,1990-01-01,4c4428f2e4550a5a,pasture,Livestock,12481.15631
336,1991-01-01,4c4428f2e4550a5a,pasture,Livestock,14605.60898
337,1992-01-01,4c4428f2e4550a5a,pasture,Livestock,14500.1448
338,1993-01-01,4c4428f2e4550a5a,pasture,Livestock,14403.88487
339,1994-01-01,4c4428f2e4550a5a,pasture,Livestock,14403.88487
340,1995-01-01,4c4428f2e4550a5a,pasture,Livestock,14403.88487
341,1996-01-01,4c4428f2e4550a5a,pasture,Livestock,14132.08331
342,1997-01-01,4c4428f2e4550a5a,pasture,Livestock,14037.78753
343,1998-01-01,4c4428f2e4550a5a,pasture,Livestock,14026.43519
344,1999-01-01,4c4428f2e4550a5a,pasture,Livestock,14287.05168
345,2000-01-01,4c4428f2e4550a5a,pasture,Livestock,17590.68213
346,2001-01-01,4c4428f2e4550a5a,pasture,Livestock,19098.76474
347,2002-01-01,4c4428f2e4550a5a,pasture,Livestock,20824.94269
348,2003-01-01,4c4428f2e4550a5a,pasture,Livestock,26769.61071
349,2004-01-01,4c4428f2e4550a5a,pasture,Livestock,25950.43836
350,2005-01-01,4c4428f2e4550a5a,pasture,Livestock,24202.34463
351,2006-01-01,4c4428f2e4550a5a,pasture,Livestock,28409.45341
352,2007-01-01,4c4428f2e4550a5a,pasture,Livestock,30727.61376
353,2008-01-01,4c4428f2e4550a5a,pasture,Livestock,27738.33265
354,2009-01-01,4c4428f2e4550a5a,pasture,Livestock,28300.70766
355,2010-01-01,4c4428f2e4550a5a,pasture,Livestock,28729.63133
356,2011-01-01,4c4428f2e4550a5a,pasture,Livestock,27750.47743
357,2012-01-01,4c4428f2e4550a5a,pasture,Livestock,27207.68978
358,2013-01-01,4c4428f2e4550a5a,pasture,Livestock,27796.17367
359,2014-01-01,4c4428f2e4550a5a,pasture,Livestock,30233.72237
360,2015-01-01,4c4428f2e4550a5a,pasture,Livestock,29693.05614
361,2016-01-01,4c4428f2e4550a5a,pasture,Livestock,29465.76657
362,2017-01-01,4c4428f2e4550a5a,pasture,Livestock,30625.6396
363,1985-01-01,86d92d4b0a058014,pasture,Livestock,57081.44632
364,1986-01-01,86d92d4b0a058014,pasture,Livestock,56545.46648
365,1987-01-01,86d92d4b0a058014,pasture,Livestock,64352.9825
366,1988-01-01,86d92d4b0a058014,pasture,Livestock,72720.95086
367,1989-01-01,86d92d4b0a058014,pasture,Livestock,71585.47194
368,1990-01-01,86d92d4b0a058014,pasture,Livestock,70948.08462
369,1991-01-01,86d92d4b0a058014,pasture,Livestock,71860.29534
370,1992-01-01,86d92d4b0a058014,pasture,Livestock,73205.91899
371,1993-01-01,86d92d4b0a058014,pasture,Livestock,75367.73175
372,1994-01-01,86d92d4b0a058014,pasture,Livestock,75770.07982
373,1995-01-01,86d92d4b0a058014,pasture,Livestock,83117.02057
374,1996-01-01,86d92d4b0a058014,pasture,Livestock,86837.99882
375,1997-01-01,86d92d4b0a058014,pasture,Livestock,84234.79635
376,1998-01-01,86d92d4b0a058014,pasture,Livestock,85676.86989
377,1999-01-01,86d92d4b0a058014,pasture,Livestock,89304.62938
378,2000-01-01,86d92d4b0a058014,pasture,Livestock,88921.57223
379,2001-01-01,86d92d4b0a058014,pasture,Livestock,83929.37314
380,2002-01-01,86d92d4b0a058014,pasture,Livestock,83421.77601
381,2003-01-01,86d92d4b0a058014,pasture,Livestock,89766.88569
382,2004-01-01,86d92d4b0a058014,pasture,Livestock,100695.8787
383,2005-01-01,86d92d4b0a058014,pasture,Livestock,104461.6797
384,2006-01-01,86d92d4b0a058014,pasture,Livestock,106208.8434
385,2007-01-01,86d92d4b0a058014,pasture,Livestock,107528.9028
386,2008-01-01,86d92d4b0a058014,pasture,Livestock,110945.5529
387,2009-01-01,86d92d4b0a058014,pasture,Livestock,112006.2514
388,2010-01-01,86d92d4b0a058014,pasture,Livestock,109227.1316
389,2011-01-01,86d92d4b0a058014,pasture,Livestock,104927.7744
390,2012-01-01,86d92d4b0a058014,pasture,Livestock,105345.7831
391,2013-01-01,86d92d4b0a058014,pasture,Livestock,108328.6683
392,2014-01-01,86d92d4b0a058014,pasture,Livestock,110889.2717
393,2015-01-01,86d92d4b0a058014,pasture,Livestock,113819.8128
