,year,city_code,product_type,product,destinated_area
42,1974-01-01,fa005e1ffef6032a,temporary,Others,0.0
43,1974-01-01,b4829f1e221d9778,temporary,Others,0.0
44,1974-01-01,93656feaf53efbef,temporary,Others,0.0
45,1974-01-01,588162e9cdf5d66d,temporary,Others,0.0
46,1974-01-01,de1994d393ef525a,temporary,Others,0.0
47,1974-01-01,a18af8fbae254d86,temporary,Others,0.0
48,1974-01-01,8ca7766621b0ffe9,temporary,Others,0.0
49,1974-01-01,5e7093a1cd2a8779,temporary,Others,0.0
50,1974-01-01,7b95e27ce402e6e5,temporary,Others,0.0
51,1974-01-01,351174f21316c2f0,temporary,Others,0.0
52,1974-01-01,df2cd1cbe849ebd0,temporary,Others,0.0
53,1974-01-01,617532f74ef8ed73,temporary,Others,0.0
54,1974-01-01,f8e70145d73bd728,temporary,Others,0.0
55,1974-01-01,40abcc3eff7bcf73,temporary,Others,0.0
56,1974-01-01,902f3a9003f7e637,temporary,Others,0.0
57,1974-01-01,d6f1f98b1745e004,temporary,Others,0.0
58,1974-01-01,351bc0cbcce79ec9,temporary,Others,0.0
59,1974-01-01,e635f6b0f8a98808,temporary,Others,0.0
60,1974-01-01,764cd56389d50070,temporary,Others,0.0
61,1974-01-01,a51be58f39d1d625,temporary,Others,0.0
62,1974-01-01,051e9cc7d7636816,temporary,Others,0.0
63,1974-01-01,66fdcb391ed58d3d,temporary,Others,0.0
64,1974-01-01,114487007645c940,temporary,Others,0.0
65,1974-01-01,5214b514b5b440be,temporary,Others,0.0
66,1974-01-01,41e0f8ccfe523e0d,temporary,Others,0.0
67,1974-01-01,3a5d0e5eb1691b38,temporary,Others,0.0
68,1974-01-01,a7187a1b5b870cf4,temporary,Others,0.0
69,1974-01-01,878bd5338ba55697,temporary,Others,0.0
70,1974-01-01,c118b149223ba711,temporary,Others,0.0
71,1974-01-01,c129d0cd5f1afd51,temporary,Others,0.0
72,1974-01-01,70a4c62beba3c168,temporary,Others,0.0
73,1974-01-01,20589298110cd872,temporary,Others,0.0
74,1974-01-01,7e56bd83460aabc7,temporary,Others,0.0
75,1974-01-01,c0019c9a4b4819f2,temporary,Others,0.0
76,1974-01-01,d6ffd6d7dfe22d57,temporary,Others,0.0
77,1974-01-01,3cf541a13002d37b,temporary,Others,0.0
78,1974-01-01,11b6622567f98f3b,temporary,Others,0.0
79,1974-01-01,77c880feff17c521,temporary,Others,0.0
80,1974-01-01,3fdbc27a4bed0deb,temporary,Others,0.0
81,1974-01-01,74d75dde6dc4a5ec,temporary,Others,0.0
82,1974-01-01,44d800c11a5f3bfa,temporary,Others,0.0
83,1974-01-01,b73e63cd3a2904c9,temporary,Others,0.0
84,1974-01-01,03e477d4ede00e89,temporary,Others,0.0
85,1974-01-01,855f882ce507aba5,temporary,Others,0.0
86,1974-01-01,ae345f007f327b22,temporary,Others,0.0
87,1974-01-01,f4612b8b5a8223b5,temporary,Others,0.0
88,1974-01-01,8e0eb10270d768f8,temporary,Others,0.0
89,1974-01-01,2a6b10e6e68be90e,temporary,Others,0.0
90,1974-01-01,18e37d24ff8517ef,temporary,Others,0.0
91,1974-01-01,6a7b8c3ab2bc6c38,temporary,Others,0.0
92,1974-01-01,7926ffd2861f8dbc,temporary,Others,0.0
93,1974-01-01,783dbed4df67af9f,temporary,Others,0.0
94,1974-01-01,b4bb04d2a6472ea0,temporary,Others,0.0
95,1974-01-01,d42d0e216f57b2ae,temporary,Others,0.0
96,1974-01-01,a1b03f0e4d79b4fe,temporary,Others,0.0
97,1974-01-01,6471ede39ca61b39,temporary,Others,0.0
98,1974-01-01,f3c2cc112eb0e6fe,temporary,Others,0.0
99,1974-01-01,9ce50fa197613de1,temporary,Others,0.0
100,1974-01-01,807c5037e6993f2c,temporary,Others,0.0
101,1974-01-01,782568ced6ad8838,temporary,Others,0.0
102,1974-01-01,51db62cb09adc2e8,temporary,Others,0.0
103,1974-01-01,bce36d2f8aa39d8b,temporary,Others,0.0
104,1974-01-01,3a8618990d23351f,temporary,Others,0.0
105,1974-01-01,20e241460ce4140d,temporary,Others,0.0
106,1974-01-01,857b720c7c979ae1,temporary,Others,0.0
107,1974-01-01,505ceb6546aa8435,temporary,Others,0.0
108,1974-01-01,abcadd700f8948e3,temporary,Others,0.0
109,1974-01-01,cdc89121a4b9478b,temporary,Others,0.0
110,1974-01-01,a454a6655aaaaaed,temporary,Others,0.0
111,1974-01-01,6f911ef231b0efa7,temporary,Others,0.0
112,1974-01-01,1bd7145ed1da044a,temporary,Others,0.0
113,1974-01-01,07ed828db19fe8ca,temporary,Others,0.0
114,1974-01-01,841ef18dcb3dbc3e,temporary,Others,0.0
115,1974-01-01,437130e27b6165ec,temporary,Others,0.0
116,1974-01-01,fda49275fbf5caf6,temporary,Others,0.0
117,1974-01-01,2631530645ac2ec8,temporary,Others,0.0
118,1974-01-01,0ea136556d12fc16,temporary,Others,0.0
119,1974-01-01,ba4547c678a9a2e6,temporary,Others,0.0
120,1974-01-01,50a2afbdc678a65f,temporary,Others,0.0
121,1974-01-01,d0f5f5b9fcecb0d8,temporary,Others,0.0
122,1974-01-01,56aa50429893f5ca,temporary,Others,0.0
123,1974-01-01,18fb5197aa553b9c,temporary,Others,0.0
124,1974-01-01,72b65b337fc5302a,temporary,Others,0.0
125,1974-01-01,a245de687a867003,temporary,Others,0.0
126,1974-01-01,9bc907eeb9e3fc52,temporary,Others,0.0
127,1974-01-01,fae378a53734da72,temporary,Others,0.0
128,1974-01-01,09791645137aa877,temporary,Others,0.0
129,1974-01-01,be4424aa54f8d2ae,temporary,Others,0.0
130,1974-01-01,60982e0f7928740a,temporary,Others,0.0
131,1974-01-01,07ce2e79e19977e9,temporary,Others,0.0
132,1974-01-01,205ccde9be499e17,temporary,Others,0.0
133,1974-01-01,cead2cbd1f8f0b86,temporary,Others,0.0
134,1974-01-01,80e8ffb027590a74,temporary,Others,0.0
135,1974-01-01,164c8953d3af2bbe,temporary,Others,0.0
136,1974-01-01,f1fd357c5adaa8dc,temporary,Others,0.0
137,1974-01-01,8a4ab531676691da,temporary,Others,0.0
138,1974-01-01,be8a37473dc63db0,temporary,Others,0.0
139,1974-01-01,c45d8ddba643c0d7,temporary,Others,0.0
140,1974-01-01,ad622472210b0b57,temporary,Others,0.0
141,1974-01-01,b0e4b4b27117562a,temporary,Others,0.0
142,1974-01-01,64a227aa24370b17,temporary,Others,0.0
143,1975-01-01,960b4f2c94a2fb2c,temporary,Others,0.0
144,1975-01-01,746cc42bfb8f6b62,temporary,Others,0.0
145,1975-01-01,6cce2bf873870afc,temporary,Others,0.0
146,1975-01-01,4de42e351006a2ae,temporary,Others,0.0
147,1975-01-01,5b6072f8f6d37acc,temporary,Others,0.0
148,1975-01-01,eac302b92f87d9ca,temporary,Others,0.0
149,1975-01-01,ab984377b2dc0284,temporary,Others,0.0
150,1975-01-01,074590cfc1c41ebf,temporary,Others,0.0
151,1975-01-01,0307883b5d063703,temporary,Others,0.0
152,1975-01-01,062ce4c17e84291e,temporary,Others,0.0
153,1975-01-01,8910840651ee3971,temporary,Others,0.0
154,1975-01-01,4c4428f2e4550a5a,temporary,Others,0.0
155,1975-01-01,86d92d4b0a058014,temporary,Others,0.0
156,1975-01-01,13804a196311e1ba,temporary,Others,0.0
157,1975-01-01,f67358b81451a8d1,temporary,Others,0.0
158,1975-01-01,68f01d67ad163f32,temporary,Others,0.0
159,1975-01-01,71975b563db10671,temporary,Others,0.0
160,1975-01-01,df19203419d2ea64,temporary,Others,0.0
161,1975-01-01,773cbe24d8fc9fea,temporary,Others,0.0
162,1975-01-01,10973d6049af898b,temporary,Others,0.0
163,1975-01-01,cf96db4cc35ea025,temporary,Others,0.0
164,1975-01-01,4b530007d167bd54,temporary,Others,0.0
165,1975-01-01,a4d1e1ff1bc3b830,temporary,Others,0.0
166,1975-01-01,0dcbfaab30eb40c1,temporary,Others,0.0
167,1975-01-01,47564ef7b8c69829,temporary,Others,0.0
168,1975-01-01,1096f26c5a236d0b,temporary,Others,0.0
169,1975-01-01,8ef25b4985bc557a,temporary,Others,0.0
170,1975-01-01,9d8776ac0a78d908,temporary,Others,0.0
171,1975-01-01,07bba1a59af78f2d,temporary,Others,0.0
172,1975-01-01,ba23b66825fc1c91,temporary,Others,0.0
173,1975-01-01,9bd4f108a319de42,temporary,Others,0.0
174,1975-01-01,1d8a692643f9a15a,temporary,Others,0.0
175,1975-01-01,cb23149538de1c42,temporary,Others,0.0
176,1975-01-01,5e1e131ec84f4c87,temporary,Others,0.0
177,1975-01-01,ec84c1e86735dc9b,temporary,Others,0.0
178,1975-01-01,11645a57d3a1d507,temporary,Others,0.0
179,1975-01-01,85adcb13676b6172,temporary,Others,0.0
180,1975-01-01,5b3728d86ce29fd2,temporary,Others,0.0
181,1975-01-01,7f076b180f941ec8,temporary,Others,0.0
182,1975-01-01,2ad055c7757d499d,temporary,Others,0.0
183,1975-01-01,480b0f80325080af,temporary,Others,0.0
184,1975-01-01,f39d21744916469c,temporary,Others,0.0
185,1975-01-01,fa005e1ffef6032a,temporary,Others,0.0
186,1975-01-01,b4829f1e221d9778,temporary,Others,0.0
187,1975-01-01,93656feaf53efbef,temporary,Others,0.0
188,1975-01-01,588162e9cdf5d66d,temporary,Others,0.0
189,1975-01-01,de1994d393ef525a,temporary,Others,0.0
190,1975-01-01,a18af8fbae254d86,temporary,Others,0.0
191,1975-01-01,8ca7766621b0ffe9,temporary,Others,0.0
192,1975-01-01,5e7093a1cd2a8779,temporary,Others,0.0
193,1975-01-01,7b95e27ce402e6e5,temporary,Others,0.0
194,1975-01-01,351174f21316c2f0,temporary,Others,0.0
195,1975-01-01,df2cd1cbe849ebd0,temporary,Others,0.0
196,1975-01-01,617532f74ef8ed73,temporary,Others,0.0
197,1975-01-01,f8e70145d73bd728,temporary,Others,0.0
198,1975-01-01,40abcc3eff7bcf73,temporary,Others,0.0
199,1975-01-01,902f3a9003f7e637,temporary,Others,0.0
200,1975-01-01,d6f1f98b1745e004,temporary,Others,0.0
201,1975-01-01,351bc0cbcce79ec9,temporary,Others,0.0
202,1975-01-01,e635f6b0f8a98808,temporary,Others,0.0
203,1975-01-01,764cd56389d50070,temporary,Others,0.0
204,1975-01-01,a51be58f39d1d625,temporary,Others,0.0
205,1975-01-01,051e9cc7d7636816,temporary,Others,0.0
206,1975-01-01,66fdcb391ed58d3d,temporary,Others,0.0
207,1975-01-01,114487007645c940,temporary,Others,0.0
208,1975-01-01,5214b514b5b440be,temporary,Others,0.0
209,1975-01-01,41e0f8ccfe523e0d,temporary,Others,0.0
210,1975-01-01,3a5d0e5eb1691b38,temporary,Others,0.0
211,1975-01-01,a7187a1b5b870cf4,temporary,Others,0.0
212,1975-01-01,878bd5338ba55697,temporary,Others,0.0
213,1975-01-01,c118b149223ba711,temporary,Others,0.0
214,1975-01-01,c129d0cd5f1afd51,temporary,Others,0.0
215,1975-01-01,70a4c62beba3c168,temporary,Others,0.0
216,1975-01-01,20589298110cd872,temporary,Others,0.0
217,1975-01-01,7e56bd83460aabc7,temporary,Others,0.0
218,1975-01-01,c0019c9a4b4819f2,temporary,Others,0.0
219,1975-01-01,d6ffd6d7dfe22d57,temporary,Others,0.0
220,1975-01-01,3cf541a13002d37b,temporary,Others,0.0
221,1975-01-01,11b6622567f98f3b,temporary,Others,0.0
222,1975-01-01,77c880feff17c521,temporary,Others,0.0
223,1975-01-01,3fdbc27a4bed0deb,temporary,Others,0.0
224,1975-01-01,74d75dde6dc4a5ec,temporary,Others,0.0
225,1975-01-01,44d800c11a5f3bfa,temporary,Others,0.0
226,1975-01-01,b73e63cd3a2904c9,temporary,Others,0.0
227,1975-01-01,03e477d4ede00e89,temporary,Others,0.0
228,1975-01-01,855f882ce507aba5,temporary,Others,0.0
229,1975-01-01,ae345f007f327b22,temporary,Others,0.0
230,1975-01-01,f4612b8b5a8223b5,temporary,Others,0.0
231,1975-01-01,8e0eb10270d768f8,temporary,Others,0.0
232,1975-01-01,2a6b10e6e68be90e,temporary,Others,0.0
233,1975-01-01,18e37d24ff8517ef,temporary,Others,0.0
234,1975-01-01,6a7b8c3ab2bc6c38,temporary,Others,0.0
235,1975-01-01,7926ffd2861f8dbc,temporary,Others,0.0
236,1975-01-01,783dbed4df67af9f,temporary,Others,0.0
237,1975-01-01,b4bb04d2a6472ea0,temporary,Others,0.0
238,1975-01-01,d42d0e216f57b2ae,temporary,Others,0.0
239,1975-01-01,a1b03f0e4d79b4fe,temporary,Others,0.0
240,1975-01-01,6471ede39ca61b39,temporary,Others,0.0
241,1975-01-01,f3c2cc112eb0e6fe,temporary,Others,0.0
242,1975-01-01,9ce50fa197613de1,temporary,Others,0.0
243,1975-01-01,807c5037e6993f2c,temporary,Others,0.0
244,1975-01-01,782568ced6ad8838,temporary,Others,0.0
245,1975-01-01,51db62cb09adc2e8,temporary,Others,0.0
246,1975-01-01,bce36d2f8aa39d8b,temporary,Others,0.0
247,1975-01-01,3a8618990d23351f,temporary,Others,0.0
248,1975-01-01,20e241460ce4140d,temporary,Others,0.0
249,1975-01-01,857b720c7c979ae1,temporary,Others,0.0
250,1975-01-01,505ceb6546aa8435,temporary,Others,0.0
251,1975-01-01,abcadd700f8948e3,temporary,Others,0.0
252,1975-01-01,cdc89121a4b9478b,temporary,Others,0.0
253,1975-01-01,a454a6655aaaaaed,temporary,Others,0.0
254,1975-01-01,6f911ef231b0efa7,temporary,Others,0.0
255,1975-01-01,1bd7145ed1da044a,temporary,Others,0.0
256,1975-01-01,07ed828db19fe8ca,temporary,Others,0.0
257,1975-01-01,841ef18dcb3dbc3e,temporary,Others,0.0
258,1975-01-01,437130e27b6165ec,temporary,Others,0.0
259,1975-01-01,fda49275fbf5caf6,temporary,Others,0.0
260,1975-01-01,2631530645ac2ec8,temporary,Others,0.0
261,1975-01-01,0ea136556d12fc16,temporary,Others,0.0
262,1975-01-01,ba4547c678a9a2e6,temporary,Others,0.0
263,1975-01-01,50a2afbdc678a65f,temporary,Others,0.0
264,1975-01-01,d0f5f5b9fcecb0d8,temporary,Others,0.0
265,1975-01-01,56aa50429893f5ca,temporary,Others,0.0
266,1975-01-01,18fb5197aa553b9c,temporary,Others,0.0
267,1975-01-01,72b65b337fc5302a,temporary,Others,0.0
268,1975-01-01,a245de687a867003,temporary,Others,0.0
269,1975-01-01,9bc907eeb9e3fc52,temporary,Others,0.0
270,1975-01-01,fae378a53734da72,temporary,Others,0.0
271,1975-01-01,09791645137aa877,temporary,Others,0.0
272,1975-01-01,be4424aa54f8d2ae,temporary,Others,0.0
273,1975-01-01,60982e0f7928740a,temporary,Others,0.0
274,1975-01-01,07ce2e79e19977e9,temporary,Others,0.0
275,1975-01-01,205ccde9be499e17,temporary,Others,0.0
276,1975-01-01,cead2cbd1f8f0b86,temporary,Others,0.0
277,1975-01-01,80e8ffb027590a74,temporary,Others,0.0
278,1975-01-01,164c8953d3af2bbe,temporary,Others,0.0
279,1975-01-01,f1fd357c5adaa8dc,temporary,Others,0.0
280,1975-01-01,8a4ab531676691da,temporary,Others,0.0
281,1975-01-01,be8a37473dc63db0,temporary,Others,0.0
282,1975-01-01,c45d8ddba643c0d7,temporary,Others,0.0
283,1975-01-01,ad622472210b0b57,temporary,Others,0.0
284,1975-01-01,b0e4b4b27117562a,temporary,Others,0.0
285,1975-01-01,64a227aa24370b17,temporary,Others,0.0
286,1976-01-01,960b4f2c94a2fb2c,temporary,Others,0.0
287,1976-01-01,746cc42bfb8f6b62,temporary,Others,0.0
288,1976-01-01,6cce2bf873870afc,temporary,Others,0.0
289,1976-01-01,4de42e351006a2ae,temporary,Others,0.0
290,1976-01-01,5b6072f8f6d37acc,temporary,Others,0.0
291,1976-01-01,eac302b92f87d9ca,temporary,Others,0.0
292,1976-01-01,ab984377b2dc0284,temporary,Others,0.0
293,1976-01-01,074590cfc1c41ebf,temporary,Others,0.0
294,1976-01-01,0307883b5d063703,temporary,Others,0.0
295,1976-01-01,062ce4c17e84291e,temporary,Others,0.0
296,1976-01-01,8910840651ee3971,temporary,Others,0.0
297,1976-01-01,4c4428f2e4550a5a,temporary,Others,0.0
298,1976-01-01,86d92d4b0a058014,temporary,Others,0.0
299,1976-01-01,13804a196311e1ba,temporary,Others,0.0
300,1976-01-01,f67358b81451a8d1,temporary,Others,0.0
301,1976-01-01,68f01d67ad163f32,temporary,Others,0.0
302,1976-01-01,71975b563db10671,temporary,Others,0.0
303,1976-01-01,df19203419d2ea64,temporary,Others,0.0
304,1976-01-01,773cbe24d8fc9fea,temporary,Others,0.0
305,1976-01-01,10973d6049af898b,temporary,Others,0.0
306,1976-01-01,cf96db4cc35ea025,temporary,Others,0.0
307,1976-01-01,4b530007d167bd54,temporary,Others,0.0
308,1976-01-01,a4d1e1ff1bc3b830,temporary,Others,0.0
309,1976-01-01,0dcbfaab30eb40c1,temporary,Others,0.0
310,1976-01-01,47564ef7b8c69829,temporary,Others,0.0
311,1976-01-01,1096f26c5a236d0b,temporary,Others,0.0
312,1976-01-01,8ef25b4985bc557a,temporary,Others,0.0
313,1976-01-01,9d8776ac0a78d908,temporary,Others,0.0
314,1976-01-01,07bba1a59af78f2d,temporary,Others,0.0
315,1976-01-01,ba23b66825fc1c91,temporary,Others,0.0
316,1976-01-01,9bd4f108a319de42,temporary,Others,0.0
317,1976-01-01,1d8a692643f9a15a,temporary,Others,0.0
318,1976-01-01,cb23149538de1c42,temporary,Others,0.0
319,1976-01-01,5e1e131ec84f4c87,temporary,Others,0.0
320,1976-01-01,ec84c1e86735dc9b,temporary,Others,0.0
321,1976-01-01,11645a57d3a1d507,temporary,Others,0.0
322,1976-01-01,85adcb13676b6172,temporary,Others,0.0
323,1976-01-01,5b3728d86ce29fd2,temporary,Others,0.0
324,1976-01-01,7f076b180f941ec8,temporary,Others,0.0
325,1976-01-01,2ad055c7757d499d,temporary,Others,0.0
326,1976-01-01,480b0f80325080af,temporary,Others,0.0
327,1976-01-01,f39d21744916469c,temporary,Others,0.0
328,1976-01-01,fa005e1ffef6032a,temporary,Others,0.0
329,1976-01-01,b4829f1e221d9778,temporary,Others,0.0
330,1976-01-01,93656feaf53efbef,temporary,Others,0.0
331,1976-01-01,588162e9cdf5d66d,temporary,Others,0.0
332,1976-01-01,de1994d393ef525a,temporary,Others,0.0
333,1976-01-01,a18af8fbae254d86,temporary,Others,0.0
334,1976-01-01,8ca7766621b0ffe9,temporary,Others,0.0
335,1976-01-01,5e7093a1cd2a8779,temporary,Others,0.0
336,1976-01-01,7b95e27ce402e6e5,temporary,Others,0.0
337,1976-01-01,351174f21316c2f0,temporary,Others,0.0
338,1976-01-01,df2cd1cbe849ebd0,temporary,Others,0.0
339,1976-01-01,617532f74ef8ed73,temporary,Others,0.0
340,1976-01-01,f8e70145d73bd728,temporary,Others,0.0
341,1976-01-01,40abcc3eff7bcf73,temporary,Others,0.0
342,1976-01-01,902f3a9003f7e637,temporary,Others,0.0
343,1976-01-01,d6f1f98b1745e004,temporary,Others,0.0
344,1976-01-01,351bc0cbcce79ec9,temporary,Others,0.0
345,1976-01-01,e635f6b0f8a98808,temporary,Others,0.0
346,1976-01-01,764cd56389d50070,temporary,Others,0.0
347,1976-01-01,a51be58f39d1d625,temporary,Others,0.0
348,1976-01-01,051e9cc7d7636816,temporary,Others,0.0
349,1976-01-01,66fdcb391ed58d3d,temporary,Others,0.0
350,1976-01-01,114487007645c940,temporary,Others,0.0
351,1976-01-01,5214b514b5b440be,temporary,Others,0.0
352,1976-01-01,41e0f8ccfe523e0d,temporary,Others,0.0
353,1976-01-01,3a5d0e5eb1691b38,temporary,Others,0.0
354,1976-01-01,a7187a1b5b870cf4,temporary,Others,0.0
355,1976-01-01,878bd5338ba55697,temporary,Others,0.0
356,1976-01-01,c118b149223ba711,temporary,Others,0.0
357,1976-01-01,c129d0cd5f1afd51,temporary,Others,0.0
358,1976-01-01,70a4c62beba3c168,temporary,Others,0.0
359,1976-01-01,20589298110cd872,temporary,Others,0.0
360,1976-01-01,7e56bd83460aabc7,temporary,Others,0.0
361,1976-01-01,c0019c9a4b4819f2,temporary,Others,0.0
362,1976-01-01,d6ffd6d7dfe22d57,temporary,Others,0.0
363,1976-01-01,3cf541a13002d37b,temporary,Others,0.0
364,1976-01-01,11b6622567f98f3b,temporary,Others,0.0
365,1976-01-01,77c880feff17c521,temporary,Others,0.0
366,1976-01-01,3fdbc27a4bed0deb,temporary,Others,0.0
367,1976-01-01,74d75dde6dc4a5ec,temporary,Others,0.0
368,1976-01-01,44d800c11a5f3bfa,temporary,Others,0.0
369,1976-01-01,b73e63cd3a2904c9,temporary,Others,0.0
370,1976-01-01,03e477d4ede00e89,temporary,Others,0.0
371,1976-01-01,855f882ce507aba5,temporary,Others,0.0
372,1976-01-01,ae345f007f327b22,temporary,Others,0.0
373,1976-01-01,f4612b8b5a8223b5,temporary,Others,0.0
374,1976-01-01,8e0eb10270d768f8,temporary,Others,0.0
375,1976-01-01,2a6b10e6e68be90e,temporary,Others,0.0
376,1976-01-01,18e37d24ff8517ef,temporary,Others,0.0
377,1976-01-01,6a7b8c3ab2bc6c38,temporary,Others,0.0
378,1976-01-01,7926ffd2861f8dbc,temporary,Others,0.0
379,1976-01-01,783dbed4df67af9f,temporary,Others,0.0
380,1976-01-01,b4bb04d2a6472ea0,temporary,Others,0.0
381,1976-01-01,d42d0e216f57b2ae,temporary,Others,0.0
382,1976-01-01,a1b03f0e4d79b4fe,temporary,Others,0.0
383,1976-01-01,6471ede39ca61b39,temporary,Others,0.0
384,1976-01-01,f3c2cc112eb0e6fe,temporary,Others,0.0
385,1976-01-01,9ce50fa197613de1,temporary,Others,0.0
386,1976-01-01,807c5037e6993f2c,temporary,Others,0.0
387,1976-01-01,782568ced6ad8838,temporary,Others,0.0
388,1976-01-01,51db62cb09adc2e8,temporary,Others,0.0
389,1976-01-01,bce36d2f8aa39d8b,temporary,Others,0.0
390,1976-01-01,3a8618990d23351f,temporary,Others,0.0
391,1976-01-01,20e241460ce4140d,temporary,Others,0.0
392,1976-01-01,857b720c7c979ae1,temporary,Others,0.0
393,1976-01-01,505ceb6546aa8435,temporary,Others,0.0
394,1976-01-01,abcadd700f8948e3,temporary,Others,0.0
395,1976-01-01,cdc89121a4b9478b,temporary,Others,0.0
396,1976-01-01,a454a6655aaaaaed,temporary,Others,0.0
397,1976-01-01,6f911ef231b0efa7,temporary,Others,0.0
398,1976-01-01,1bd7145ed1da044a,temporary,Others,0.0
399,1976-01-01,07ed828db19fe8ca,temporary,Others,0.0
400,1976-01-01,841ef18dcb3dbc3e,temporary,Others,0.0
401,1976-01-01,437130e27b6165ec,temporary,Others,0.0
402,1976-01-01,fda49275fbf5caf6,temporary,Others,0.0
403,1976-01-01,2631530645ac2ec8,temporary,Others,0.0
404,1976-01-01,0ea136556d12fc16,temporary,Others,0.0
405,1976-01-01,ba4547c678a9a2e6,temporary,Others,0.0
406,1976-01-01,50a2afbdc678a65f,temporary,Others,0.0
407,1976-01-01,d0f5f5b9fcecb0d8,temporary,Others,0.0
408,1976-01-01,56aa50429893f5ca,temporary,Others,0.0
409,1976-01-01,18fb5197aa553b9c,temporary,Others,0.0
410,1976-01-01,72b65b337fc5302a,temporary,Others,0.0
411,1976-01-01,a245de687a867003,temporary,Others,0.0
412,1976-01-01,9bc907eeb9e3fc52,temporary,Others,0.0
413,1976-01-01,fae378a53734da72,temporary,Others,0.0
414,1976-01-01,09791645137aa877,temporary,Others,0.0
415,1976-01-01,be4424aa54f8d2ae,temporary,Others,0.0
416,1976-01-01,60982e0f7928740a,temporary,Others,0.0
417,1976-01-01,07ce2e79e19977e9,temporary,Others,0.0
418,1976-01-01,205ccde9be499e17,temporary,Others,0.0
419,1976-01-01,cead2cbd1f8f0b86,temporary,Others,0.0
420,1976-01-01,80e8ffb027590a74,temporary,Others,0.0
421,1976-01-01,164c8953d3af2bbe,temporary,Others,0.0
422,1976-01-01,f1fd357c5adaa8dc,temporary,Others,0.0
423,1976-01-01,8a4ab531676691da,temporary,Others,0.0
424,1976-01-01,be8a37473dc63db0,temporary,Others,0.0
425,1976-01-01,c45d8ddba643c0d7,temporary,Others,0.0
426,1976-01-01,ad622472210b0b57,temporary,Others,0.0
427,1976-01-01,b0e4b4b27117562a,temporary,Others,0.0
428,1976-01-01,64a227aa24370b17,temporary,Others,0.0
429,1977-01-01,960b4f2c94a2fb2c,temporary,Others,0.0
430,1977-01-01,746cc42bfb8f6b62,temporary,Others,0.0
431,1977-01-01,6cce2bf873870afc,temporary,Others,0.0
432,1977-01-01,4de42e351006a2ae,temporary,Others,0.0
433,1977-01-01,5b6072f8f6d37acc,temporary,Others,0.0
434,1977-01-01,eac302b92f87d9ca,temporary,Others,0.0
435,1977-01-01,ab984377b2dc0284,temporary,Others,0.0
436,1977-01-01,074590cfc1c41ebf,temporary,Others,0.0
437,1977-01-01,0307883b5d063703,temporary,Others,0.0
438,1977-01-01,062ce4c17e84291e,temporary,Others,0.0
439,1977-01-01,8910840651ee3971,temporary,Others,0.0
440,1977-01-01,4c4428f2e4550a5a,temporary,Others,0.0
